Column1,Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Neighborhood
3778,"Land For Sale ,great Land Offer At Magodo Phase 2......readily Available",Magodo Phase 2 Ikeja Gra Ikeja Lagos,₦,"25,000,000",0,1,0, beds, baths, Toilets,GRA
3779,Land For Sale @ Omole Phase Ii (best Option To Purchase),Omole Phase Ii Extension Sharing Boundary With Magodo Phase Ii Ikeja Lagos,₦,"18,000,000",0,1,0, beds, baths, Toilets,Other Ikeja
3780,"Land For Sale ,great Land Offer At Magodo Phase 2......readily Available",Magodo Phase 2 Ikeja Gra Ikeja Lagos,₦,"25,000,000",0,1,0, beds, baths, Toilets,GRA
3781,"Land For Sale ,great Land Offer At Magodo Phase 2......readily Available",Magodo Phase 2 Ikeja Gra Ikeja Lagos,₦,"25,000,000",0,1,0, beds, baths, Toilets,GRA
3782,"Land For Sale ,great Land Offer At Magodo Phase 2......readily Available",Magodo Phase 2 Ikeja Gra Ikeja Lagos,₦,"25,000,000",0,1,0, beds, baths, Toilets,GRA
3783,"Land Measuring 2,500 Sqm",Allen Avenue By Opebi Roundabout; Opebi Ikeja Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
3784,5 Storey Building Along Allen Avenue Road,Along Allen Avenue Close To Opebi Opebi Ikeja Lagos,₦,"450,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
3785,18000sqm (1.8 Hectares),Ajao Road Off Adeniyi Jones/awolowo Way Adeniyi Jones Ikeja Lagos,₦,"2,600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Adeniyi Jones
3786,Land Measuring 3 Acres,"Alausa, Ikeja Alausa Ikeja Lagos",₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Alausa
3787,40 Units Of 3 Bedroom Terrace Duplexes With An Inbuilt Maids' Room,Oba Dosunmu Ikeja Gra Ikeja Lagos,₦,"2,800,000,000",0,1,0,4 beds,3 baths,4 Toilets,GRA
3788,Bareland Measuring 2600sqm,Afolabi Awosanya Street Opebi Ikeja Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
3789,"Land Measuring 2 Plots (1,428.761sqm)",On Oba Akran Road Oba Akran Ikeja Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikeja
3790,Land Measuring 4200 M2,Awuse Estate; Opebi Ikeja Lagos,₦,"550,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
3791,A Well Built 4bedroom Terraces In Maryland,Mende Maryland Ikeja Lagos,₦,"40,000,000",0,0,0,4 beds,4 baths,5 Toilets,Maryland
3792,Land Measuring 2 And A Half Plots,"Agidingbi Junction, Awolowo Way Ikeja Lagos",₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Awolowo Way
3793,Berry Court Omole Phase 2 Extension,Magodo Ikeja Lagos,₦,"21,000,000",1,1,0, beds, baths, Toilets,Other Ikeja
3794,Newly Built 5 Bedroom Fully Detached Duplex, Ikeja Gra Ikeja Lagos,₦,"235,000,000,000",0,1,0,5 beds,5 baths,5 Toilets,GRA
3795,5 Bedroom Detached Duplex With 2 Rooms Bq,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,1,1,5 beds,5 baths,6 Toilets,GRA
3796,"*for Sale: Fuel Station Off Agidingbi Road, Ikeja* Petrol Station For Sale With Transferable Dpr Licence Location Alausa Ikeja",Agidigbi Agidingbi Ikeja Lagos,₦,"680,000,000",0,0,0, beds, baths, Toilets,Agidingbi
3797,Newly Built 4 Bedroom Duplex With Modern Day Structure,"Amazing Grace Estate, Airport Road(ikeja) Ikeja Lagos",₦,"50,000,000",1,1,1,4 beds,4 baths,5 Toilets,Airport Road
3798,Brand New 5 Bedroom Terrace Duplex,Akora Estate Adeniyi Jones Ikeja Lagos,₦,"80,000,000",0,1,0,5 beds,5 baths,6 Toilets,Adeniyi Jones
3799,Newly Built 5 Bedroom Fully Detached Duplex,An Estate Off Adeniji Jones Ikeja Lagos Adeniyi Jones Ikeja Lagos,₦,"95,000,000",1,1,1,5 beds,5 baths,5 Toilets,Adeniyi Jones
3800,A Relatively New 5bedroom Duplex With A Bq Sitting On 450sqm Of Land,Omole Phase One Ikeja Gra Ikeja Lagos,₦,"100,000,000",1,1,1,5 beds,5 baths,6 Toilets,GRA
3801,Massive Commercial Building On Land Measuring 2000sqm At Isaac John Street,Isaac John Street Ikeja Gra Ikeja Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets,GRA
3802,Luxury New Mansion This Property Finished Fully 5 Bedroom Detached Duplex And 2 Rooms Boy's Quarter,Ikeja Ikeja Gra Ikeja Lagos,₦,"230,000,000",0,1,0,5 beds,6 baths,6 Toilets,GRA
3803,For Sale On Allen Major Road,... Allen Avenue Ikeja Lagos,₦,"35,000,000",0,0,0,0 beds,0 baths,0 Toilets,Allen Avenue
3804,600sqm Land At Berry Court Estate Omole,Ikeja Lagos,₦,"21,000,000",0,1,0, beds, baths, Toilets,Other Ikeja
3805,Newly Completed And Furnished 5 Bedroom Duplex With Bq,Magodo Phase 2 Ikeja Lagos,₦,"160,000,000",0,1,0,5 beds, baths, Toilets,Omole
3806,In Allen Avenue (4 Storey Building The Wing Of Formal Mama Cass Restaurant,Allen Avenue Allen Avenue Ikeja Lagos,₦,"400,000,000",0,0,0, beds, baths, Toilets,Allen Avenue
3807,3700sqm Land For Sale At Ikeja,"Oba,akinjobi Way Ikeja Ikeja Gra Ikeja Lagos",₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
3808,"Mixed Develop Land For Sale 1,500sqmat Ikeja Gra","At Adekunle Fajuyi Way,ikeja Gra Ikeja Gra Ikeja Lagos",₦,"450,000,000",0,0,0, beds, baths, Toilets,GRA
3809,"Residential Land For Sale 836sqm [email protected] Akintola Street Gra,","Ladoke Akintola Street Gra,lagos State Ikeja Gra Ikeja Lagos",₦,"160,000,000",0,0,0, beds, baths, Toilets,GRA
3810,A Massive Warehouse For Sale 1 Acres,Oba Akran Road Oba Akran Ikeja Lagos,₦,"1,000,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
3811,"20,000sqm Land",Adekunle Fajuyi Way Ikeja Gra Ikeja Lagos,₦,"165,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
3812,3486m² Mixed Develop Land Ikeja Gra For Sale,@adekunle Fajuyi Way Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets,GRA
3813,1600sqm Residential Land For Sale At Ikeja Gra,"Ladipo Bataye Street, Gra Ikeja Gra Ikeja Lagos",₦,"250,000,000",0,0,0, beds, baths, Toilets,GRA
3814,Purely Residential Land For Sale 1956sqm Ikeja Gra,Oduduwa Crescent Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"380,000,000",0,0,0, beds, baths, Toilets,GRA
3815,"Prime Land For Sale 1,500sqm For Sale At Ikeja Gra","At Showemimo Street, Ikeja Gra Ikeja Gra Ikeja Lagos",₦,"350,000,000",0,0,0, beds, baths, Toilets,GRA
3816,Certificate Of Occupancy (c Of O),Gra Ikeja (ajisafe Opposite Senator Amosun House). Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets,GRA
3817,"5,500m² Land At Oba Akinjobi Way. Ikeja Fine Sale",Oba Akinjobi Way Ikeja Ikeja Gra Ikeja Lagos,₦,"2,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
3818,Multistory Commercial/industrial Building,Plotc 2a Ikosi Road Oregun Ikeja Oregun Ikeja Lagos,₦,"1,633,500,000",0,0,0, beds, baths, Toilets,Oregun
3819,4 Bedroom Detached Duplex With 2 Rooms Detached (bq),"Ikeja Gra, Ajisafe Ikeja Gra Ikeja Lagos",₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets,GRA
3820,"Bare Land 1,260sqm @joel.ogunnaike Str,ikeja For Sale","Joel Ogunnaike Start,ikeja Ikeja Gra Ikeja Lagos",₦,"350,000,000",0,0,0, beds, baths, Toilets,GRA
3821,"1,500sqm Land For Sale At Eso Close,ikeja Gra","At Eso Close,off Oduduwa Crescent Ikeja Gra Ikeja Gra Ikeja Lagos",₦,"300,000,000",0,0,0, beds, baths, Toilets,GRA
3822,Bare Land For Sale 3700sqm At Oduduwa Crescent Ikeja,Oduduwa Crescent Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets,GRA
3823,Prime Land For Sale Ikeja Gra Size:3400sqm,Oduduwa Crescent Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets,GRA
3824,"4,100sqm Land For Sale At Ikeja",At Isaac John Street Ikeja Gra Ikeja Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,GRA
3825,"1000sqm Bare Land For Sale At Oduduwa Crescent, Ikeja Gra","Ladoke Akintola Street Gra,lagos State Ikeja Gra Ikeja Lagos",₦,"160,000,000",0,0,0, beds, baths, Toilets,GRA
3826,1625sqm Prime Land For Sale At Ikeja Gra,Adekunkle Fajuyi Way Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,0,0, beds, baths, Toilets,GRA
3827,"500sqm Prime Land At Oduduwa Cr,ikeja Grafor Sale","Oduduwa,crescent, Ikeja Gra Ikeja Gra Ikeja Lagos",₦,"98,000,000",0,0,0, beds, baths, Toilets,GRA
3828,"Mixed Develope Land 1,100sqm At Oba Akinjobi Way Ikeja Gra",@oba Akinjobi Way Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,0,0, beds, baths, Toilets,GRA
3829,Newly Built 4 Bedroom Duplexes,"Off Oremeta Street, Oregun,ikeja Oregun Ikeja Lagos",₦,"65,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oregun
3830,Registered Surveys,Ikeja Lagos,₦,"35,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
3831,A Newly Built 5 Bedroom Duplex Terrace With B/q,"Off Joel Ogunaike Street, G R A Ikeja. Ikeja Gra Ikeja Lagos",₦,"100,000,000",0,1,0,5 beds,5 baths,5 Toilets,GRA
3832,A Newly Built 5 Bedroom Duplex Terrace With B/q,"Off Joel Ogunaike Street, G R A Ikeja. Ikeja Gra Ikeja Lagos",₦,"100,000,000",0,1,0,5 beds,5 baths,5 Toilets,GRA
3833,A Brand New House 4bedroom Terrace Duplex With 1room Bq For Sale With Modern Finishing For Sale,"Off Opebi Road Ikeja, Opebi Ikeja Lagos",₦,"55,000,000",0,1,0,4 beds,5 baths,5 Toilets,Opebi
3834,8 Units Of 4 Bedroom Plus Bq Condo Duplex At Awuse Estate Opebi.,Awuse Estate Opebi Ikeja Lagos,₦,"90,000,000",0,1,1,4 beds,4 baths,5 Toilets,Opebi
3835,4 Bedroom Fully Detached Duplex In A Mini Estate,Ikeja Gra Ikeja Lagos,₦,"180,000,000",0,1,1,4 beds,4 baths,5 Toilets,GRA
3836,Tastefully Finished 4 Bedroom Fully Detached Duplex With 1 Room Bq,Ikeja Gra Ikeja Lagos,₦,"135,000,000",0,1,1,4 beds,4 baths,5 Toilets,GRA
3837,2 Bedroom Flat For Sale,Marries Court Ikeja Gra Ikeja Lagos,₦,"54,000,000",0,0,0,2 beds,2 baths,3 Toilets,GRA
3838,188 Rooms 4 Star Hotel For Sale,Mma Road Airport Road(ikeja) Ikeja Lagos,₦,"7,000,000,000",0,0,0, beds, baths, Toilets,Airport Road
3839,32 Rooms Hotel For Sale,Maryland Maryland Ikeja Lagos,₦,"300,000,000",0,0,0, beds, baths, Toilets,Maryland
3840,4 Bedroom Semi Detached With Bq,Esugbayi Street Ikeja Gra Ikeja Lagos,₦,"120,000,000",0,0,0,4 beds,4 baths,5 Toilets,GRA
3841,2 Units Of 1800 Square Meters Bare Land,Ikeja Gra Ikeja Lagos,₦,"350,000,000",0,0,0, beds, baths, Toilets,GRA
3842,8 No. Luxurious Newly Built 5 Bedroom Fully Detached Duplex In A Mini Estate With Swimming Pool And Gym,Ikeja Gra Ikeja Lagos,₦,"250,000,000",0,1,1,5 beds,5 baths,7 Toilets,GRA
3843,4 Bdrm Det. Hse Plus 4 (nos) 60% Completed Terrace Apts On 2481 Sqm,Sasegbon Street Ikeja Gra Ikeja Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets,GRA
3844,"Residential Land Measuring 3700 Square Meters For Sale At Ikeja Gra, Ikeja.",Ikeja Gra Ikeja Lagos,₦,"750,000,000",0,0,0, beds, baths, Toilets,GRA
3845,"4 Bedroom Fully Detached Duplex For Sale At Awuse Estate, Opebi",Awuse Estate Opebi Ikeja Lagos,₦,"170,000,000",0,0,0,4 beds,4 baths,5 Toilets,Opebi
3846,6 Bedroom Duplex For Sale,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"350,000,000",0,0,0,6 beds, baths, Toilets,GRA
3847,Luxury 112 Rooms Hotel For Sale,Allen Avenue Allen Avenue Ikeja Lagos,₦,"3,000,000,000",0,0,0, beds, baths, Toilets,Allen Avenue
3848,Six (6) Acres Of Land Located Along Airport Road (local Airport) Ikeja,Airport Road Airport Road(ikeja) Ikeja Lagos,₦,"2,340,000,000",0,0,0, beds, baths, Toilets,Airport Road
3849,Newly Built 6 Bedroom Duplex,Opebi Ikeja Lagos,₦,"55,000,000",0,1,0,6 beds,7 baths,7 Toilets,Opebi
3850,Newly Built 6 Bedroom Duplex,Opebi Ikeja Lagos,₦,"58,000,000",0,1,0,6 beds,7 baths,7 Toilets,Opebi
3851,Newly Built 3 Bedroom Flat At Off Allen Avenue Ikeja N40m,Off Allen Avenue Allen Avenue Ikeja Lagos,₦,"40,000,000",0,1,0,3 beds,3 baths,4 Toilets,Allen Avenue
3852,"Newly Built 4 Bedroom Duplex With A Room Bq And 2 Sittings, Swimming Pool In A Mini Estate",Ikeja Gra Ikeja Lagos,₦,"140,000,000",0,1,0,4 beds,5 baths,5 Toilets,GRA
3853,"30rooms Hotel Wit Open Roof Top On 1000sqm On Allen Avenue,ikeja Lagos","Allen Avenue,ikeja Allen Avenue Ikeja Lagos",₦,"350,000,000",0,0,0,10 beds,10 baths,10 Toilets,Allen Avenue
3854,Irrestitble Five Bedroom Semi Detached Duplex + Bq At Ikeja, Adeniyi Jones Ikeja Lagos,₦,"155,000,000",0,1,0,5 beds,5 baths,5 Toilets,Adeniyi Jones
3855,For Sale: 2bedroom +bq,Ikeja Gra Ikeja Lagos,₦,"70,000,000",0,0,0,2 beds, baths, Toilets,GRA
3856,A Commercial Building For Sale,Balogun Ikeja Lagos,₦,"220,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
3857,"Berry Court, Omole Phase Ii Extension Scheme Ii",Omole Phase 2 Extension Ikeja Lagos,₦,"21,000,000",0,1,0, beds, baths, Toilets,Other Ikeja
3858,Big Shop For Sale Directly On Awolowo Way Ikeja,Awolowo Way Ikeja Lagos,₦,"7,000,000",0,0,0, beds, baths, Toilets,Awolowo Way
3859,Big Shop For Sale Directly On Awolowo Way Ikeja,Awolowo Way Ikeja Lagos,₦,"7,000,000",0,0,0, beds, baths, Toilets,Awolowo Way
3860,Shop For Sale Directly On Awolowo Way Ikeja,Obafemi Awolowo Way Awolowo Way Ikeja Lagos,₦,"7,000,000",0,0,0, beds, baths, Toilets,Awolowo Way
3861,Shop For Sale Directly On Awolowo Way Ikeja,Obafemi Awolowo Way Obafemi Awolowo Way Ikeja Lagos,₦,"7,000,000",0,0,0, beds, baths, Toilets,Awolowo Way
3862,Newly Built Four Bedroom Terraced Duplex At Ikeja, Opebi Ikeja Lagos,₦,"70,000,000",0,1,0,4 beds,5 baths,4 Toilets,Opebi
3863,Newly Built 5bedroom Fully Detached House With A 2 Room Bq,Gra Ikeja Gra Ikeja Lagos,₦,"200,000,000",0,1,0,5 beds,5 baths,6 Toilets,GRA
3864,Residential Land,Awuse Estate Opebi Ikeja Lagos,₦,"35,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
3865,Tastefully Furnished And Finished 5 Bedroom Fully Detached House,Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"220,000,000",0,1,1,5 beds,5 baths,6 Toilets,GRA
3866,Newly Built 2units Of 5bedroom Maisonette With A Room Bq Each,Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"130,000,000",0,1,0,5 beds,5 baths,6 Toilets,Adeniyi Jones
3867,Newly Built 2 Units Of 4bedroom Terrace Duplex With A Room Bq In A Serene Environment,"Opebi, Ikeja Opebi Ikeja Lagos",₦,"55,000,000",0,1,0,4 beds,4 baths,5 Toilets,Opebi
3868,Residential Land At Awuse Estate,Awuse Estate Opebi Ikeja Lagos,₦,"35,000,000",0,0,0,0 beds,0 baths,0 Toilets,Opebi
3869,Newly Built Of 7 Units Of 5bedroom Terraces And A Detached House With A Room Bq,Off Adeniyi Jones Adeniyi Jones Ikeja Lagos,₦,"100,000,000",0,1,0,5 beds,5 baths,6 Toilets,Adeniyi Jones
3870,"Corner Piece Plots Of Land Measuring 1,968.76sqm",Agbaoku Street Off Opebi Opebi Ikeja Lagos,₦,"350,000,000",0,0,0, beds, baths, Toilets,Opebi
3871,Affordable Land In Omole Phase Ii Lagos,Omole Phase Ii Extension Ikeja Lagos,₦,"16,000,000",1,1,0, beds, baths, Toilets,Other Ikeja
3872,Affordable Lands For Sale At Isheri North Lagos,Isheri North Ikeja Lagos,₦,"15,000,000",1,1,0, beds, baths, Toilets,Other Ikeja
3873,12 Units Of 4 Bedroom Condo Duplex Plus A Room Bq,Opebi Ikeja Lagos,₦,"90,000,000",0,1,0,4 beds,5 baths,5 Toilets,Opebi
3874,2 Units Of Newly Built Terrace Duplexes,Oduduwa Crescent Ikeja Gra Ikeja Lagos,₦,"145,000,000",0,1,0,4 beds,4 baths,5 Toilets,GRA
3875,Executive 12 Rooms Luxury Hotel,Balogun Off Lagoon Hospital Awolowo Way Ikeja Balogun Ikeja Lagos,₦,"150,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
3876,Lovely 5bedroom Detached Duplex With 2rooms Bq At Ikeja Behind Shoprite.,"Ikeja, Alausa Behind Shoprite. Alausa Ikeja Lagos",₦,"150,000,000",0,0,0,5 beds,5 baths,5 Toilets,Alausa
3877,Luxurious 12 Rooms Hotel For Sale And Leasing Too At Ikeja Balogun.,Ikeja Balogun Bus Stop Off Awolowo Way. Balogun Ikeja Lagos,₦,"150,000,000",0,0,0, beds, baths, Toilets,Other Ikeja
3878,Hotel At Ajao Estate Along Int. Airport,Ajao Estate Airport Road(ikeja) Ikeja Lagos,₦,"400,000,000",0,0,0,10 beds,10 baths,10 Toilets,Airport Road
3879,Executive 5 Bedroom Duplex With Two Rooms Bq,Behind Shoprite Alausa Ikeja Alausa Ikeja Ikeja Lagos,₦,"150,000,000",0,0,0,5 beds,6 baths,5 Toilets,Other Ikeja
3880,A Brand New 3 Bedroom Semi Detached Duplex,Sariki Aro Adeniyi Jones Ikeja Lagos,₦,"40,000,000",0,1,0,3 beds,3 baths,3 Toilets,Adeniyi Jones
3881,A Fully Detached 10 Bedroom Duplex With 1 Room B/q,Off Allen Avenue Allen Avenue Ikeja Lagos,₦,"85,000,000",0,0,0,10 beds,4 baths,4 Toilets,Allen Avenue
3882,85m 2units Of 4bedroom Duplex Dor Sale At Oregun Ikeja Lagos,Oregun Ikeja Oregun Ikeja Lagos,₦,"85,000,000",0,0,0,4 beds,4 baths,4 Toilets,Oregun
3883,"Warehouse On A Property Of Approximately 6,800m2.", Oregun Ikeja Lagos,₦,"20,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oregun
3884,Executive 4 Bedroom Fully Detached Duplex,... Ikeja Gra Ikeja Lagos,₦,"185,000,000",0,0,0,4 beds,0 baths,0 Toilets,GRA
3885,Mansion, Ikeja Gra Ikeja Lagos,₦,"300,000,000",0,0,0,7 beds,9 baths,9 Toilets,GRA
3886,2 Plots Of Land Available In Oregun,Oregun Ikeja Lagos,₦,"88,000,000",0,0,0, beds, baths, Toilets,Oregun
3887,Newly Built & Tastefully Finished 5 Bedroom Detached House + Bq,. Ikeja Gra Ikeja Lagos,₦,"230,000,000",0,1,0,5 beds,5 baths,6 Toilets,GRA
3888,Land Measuring 1251sqm (45m/plot),"Alhaji Muili Street By Oluyole Bus Stop, Kudirat Abiola Way Oregun Ikeja Lagos",₦,"45,000,000",0,0,0, beds, baths, Toilets,Oregun
3889,"Newly Built Four(4) Bedroom Terrace House Having All Ensuite Bathrooms, Dedicated Garage And Self Serviced Inside Awuse Estate",Awuse Estate Opebi Ikeja Lagos,₦,"75,000,000",0,1,0,4 beds,5 baths,5 Toilets,Opebi
3890,For Sale 2500sqm Of Land At Mobolaji Bank Anthony Ikeja,Along Mobolaji Bank Anthony Way Mobolaji Bank Anthony Way Ikeja Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets,Awolowo Way
3891,Newly Built 4/5 Bedroom Terrace Duplexes + Bq & Elevator,. Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,1,0,5 beds,5 baths,6 Toilets,GRA
3892,Skeletal 5 Floors Of Open Plan Offices Plus Warehouse Spaces Attached And Banking Hall,Acme Road Agidingbi Ikeja Lagos,₦,"750,000,000",0,0,0,10 beds,10 baths,10 Toilets,Agidingbi
3893,"Newly Built, Tastefully Finished, Luxury & Furnished Block Of 6nos 3brm Apartments + Bq Each & Pool @ Allen Avenue, Ikeja. #100m/flat",Off Allen Avenue Allen Avenue Ikeja Lagos,₦,"100,000,000",0,1,1,3 beds,3 baths,4 Toilets,Allen Avenue
3894,"*urgent Sale:* ???? *a Well Maintained/fairly New & Tastefully Furnished 4brm Terrace Duplex + Bq & Gen In A Serviced Mini Estate @ Opebi, Lagos.* *price: #85m.",Opebi Opebi Ikeja Lagos,₦,"85,000,000",1,1,1,4 beds,4 baths,5 Toilets,Opebi
3895,"*urgent Sales:* ???? *table Land Measuring 500sqm @ Oduduwa Crescent, Ikeja Gra, Lagos.* *price: #100m, C Of O.*",Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"100,000,000",0,0,0, beds, baths, Toilets,GRA
3896,"*urgent Sales:* ???? *a Demolishable Detached House + Bq On 3,700sqm Land @ Ikeja Gra, Lagos.* *price: #750m, C Of O.*",Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"750,000,000",0,0,0, beds, baths, Toilets,GRA
3897,"*urgent Sales:* ???? *a Fenced & Gated Land Measuring 600sqm & 680sqm @ Odùduwà Cr., Ikeja Gra, Lagos.* *price: #150m Each, G. Consent.*",Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"150,000,000",0,0,0, beds, baths, Toilets,GRA
3898,"*urgent Sales:* ???? *a Fenced & Gated Land Measuring 1,600sqm With Demolishable Bungalow Off Sowemimo Street, Ikeja Gra, Lagos.* *price: #260m, C Of O.*",Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"260,000,000",0,0,0, beds, baths, Toilets,GRA
3899,"*urgent Sales:* ???? *a Fenced & Gated Land Measuring 870sqm @ Ikeja Gra, Lagos.* *price: #170m, G. Consent.*",Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"170,000,000",0,0,0, beds, baths, Toilets,GRA
3900,4 Bedroom Flat,"Sasegbon Street, Ikeja Gra Ikeja Gra Ikeja Lagos",₦,"120,000,000",0,1,0,4 beds,4 baths,5 Toilets,GRA
3901,A Newly Built 3 Bedroom Terrace Building And Fully Seviced,Remi Fani Kayode Street Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"85,000,000",1,1,1,3 beds,3 baths,4 Toilets,GRA
3902,A Newly Built 5 Bedroom Duplex In A Serene Neighborhood,Hamony Eastate Adeniyi Jones Ikeja Adeniyi Jones Ikeja Lagos,₦,"90,000,000",1,1,1,5 beds,5 baths,6 Toilets,Adeniyi Jones
3903,Newly Built 4 Bedroom Duplex With 2 Sitting Room And A Store,"Church Street, Opebi Ikeja Lagos",₦,"50,000,000",0,1,0,4 beds,4 baths,5 Toilets,Opebi
3904,3 Bedroom Flat With Boys Quarter,Oduduwa Crescent Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"75,000,000",0,1,0,3 beds,3 baths,4 Toilets,GRA
3905,Luxury 3 Bedroom Flat,"Remi Fani Kayode Street, Ikeja, Gra Ikeja Gra Ikeja Lagos",₦,"85,000,000",0,1,0,3 beds,3 baths,4 Toilets,GRA
3906,A Nice Looking 5 Bedroom Semidetach Duplex With Bq,Esugbayi Street Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"130,000,000",0,1,1,6 beds,6 baths,6 Toilets,GRA
3907,A Luxury 3 Bedroom Terrace Building Fully Serviced And Well Furnished Kitchen With Swimming Pool.,Adeyemi Alakija Street Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"125,000,000",1,1,1,3 beds,3 baths,4 Toilets,GRA
3908,"A New Terrace 4 Unit House, 4 Bedroom Duplex With Bq,furnished And Fully Ensuit In A Good Environment And Good Locatio",Ogunlowo Street Off Lagoon Hospital Awolowo Way Ikeja Awolowo Way Ikeja Lagos,₦,"85,000,000",1,1,1,5 beds,5 baths,6 Toilets,Awolowo Way
3909,5 Bedroom Duplex With 2 Rooms Boys Quarter,Dosumu Street Ikeja Gra Ikeja Gra Ikeja Lagos,₦,"160,000,000",0,1,0,5 beds,5 baths,6 Toilets,GRA
3910,Newly Built 5bedroom Duplex With Boys Quarter,"Victoria Odeniran Street, Salvation Opebi Ikeja Lagos",₦,"85,000,000",0,1,0,5 beds,5 baths,6 Toilets,Opebi
3911,Exquisite Semi Detached 5bedroom Duplex,Merit Residence Adeniyi Jones Ikeja Lagos,₦,"110,000,000",0,1,1,5 beds,5 baths,6 Toilets,Adeniyi Jones
3912,Certificate Of Ownership,"3 Wura Esan Close,off Ashongbon Street Adeniyi Jones Ikeja Lagos",₦,"125,000,000",0,1,0,5 beds,6 baths,6 Toilets,Adeniyi Jones
3913,40 Rooms Hotel/guest House,. Awolowo Way Ikeja Lagos,₦,"230,000,000",0,0,0,0 beds,0 baths,0 Toilets,Awolowo Way
3914,Block Of 3 Bedroom Flats,Around Alade Market Allen Avenue Ikeja Lagos,₦,"38,000,000",0,1,0,3 beds,2 baths,3 Toilets,Allen Avenue
3915,2 Plots Of Land,Off Awolowo Way Awolowo Way Ikeja Lagos,₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets,Awolowo Way
3916,Newly Built Semi Finished Apartments,... Opebi Ikeja Lagos,₦,"40,000,000",0,1,0,3 beds,3 baths,3 Toilets,Opebi
3917,4 Bedroom Terrace,Magodo Shangisha Alausa Ikeja Lagos,₦,"70,000,000",0,0,0,4 beds,4 baths,5 Toilets,Alausa
3918,Exquisite Four Bedroom Duplex At Ikeja, Adeniyi Jones Ikeja Lagos,₦,"140,000,000",0,1,0,4 beds,4 baths,5 Toilets,Adeniyi Jones
3919,Very Clean 5 Bedroom Semi Detached Duplex At Oregun Ikeja N55m,Oregun Oregun Ikeja Lagos,₦,"55,000,000",0,0,0,5 beds,5 baths,6 Toilets,Oregun
3920,For Sale: Purpose Built Office Complex On 4 Floors Arranged In 2 Wings At Off Obafemi Awolowo Way Ikeja N110m,Off Awolowo Way Obafemi Awolowo Way Ikeja Lagos,₦,"110,000,000",0,0,0,3 beds,3 baths,4 Toilets,Awolowo Way
3921,A Tastefully Furnished 3bedroom Flat Upstairs And Vacant Possession.,Minima Estate Airport Road(ikeja) Ikeja Lagos,₦,"80,000,000",0,1,1,3 beds, baths,3 Toilets,Airport Road
