Column1,Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Neighborhood
220,5 Bedroom Detached Duplex With Bq,Banana Island Ikoyi Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
221,3004sqm/670k Waterfront Land,Ikoyi Lagos,₦,"670,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
222,New 6 Bedroom Duplex,Within Banana Island Estate Banana Island Ikoyi Lagos,₦,"800,000,000",0,0,0,6 beds,6 baths,7 Toilets,Banana Island
223,Newly Built 5 Bedroom Terrace,Banana Island Ikoyi Lagos,₦,"680,000,000",1,1,0,5 beds,5 baths,6 Toilets,Banana Island
224,5 Bedroom Detached Duplex,Ikoyi Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
225,5 Bedroom Semi Detached Duplex,Ikoyi Lagos,₦,"500,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
226,"A Clean And Well Finished 4bedroom Semidetatched Duplex With A Bq, Spacious Ensuite Bedrooms,",Gerard Road Ikoyi Lagos,₦,"260,000,000",1,0,0,4 beds,5 baths,5 Toilets,Other Ikoyi
227,Amazing New 5 Bedroom Semi Detached House,Banana Island Ikoyi Lagos,₦,"550,000,000",1,1,0,0 beds,0 baths,0 Toilets,Banana Island
228,Smart 3 Bedroom Ensuite Maisonettes (off Plan),Bourdillon Ikoyi Lagos,₦,"190,000,000",0,0,0,3 beds,0 baths,0 Toilets,Other Ikoyi
229,4 Bedroom Massionette Plus Bq,Elizabeth Grace Court 3 Osborne Foreshore Estate Ikoyi Lagos,₦,"130,000,000",1,1,1,4 beds,5 baths,5 Toilets,Foreshore
230,Brand New Luxury Flat With A Bq,Ikoyi Lagos,₦,"160,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
231,Fully Serviced 4bedroom Terrace House With A Room,Off Glover Road Ikoyi Old Ikoyi Ikoyi Lagos,₦,"220,000,000",1,1,0,4 beds,4 baths,4 Toilets,Old Ikoyi
232,Well Furnished 6 Units Of One Bedroom Flat,... Ikoyi Lagos,₦,"80,000,000",1,0,0,1 beds,1 baths,1 Toilets,Other Ikoyi
233,5 Bedroom Detached Duplex With Bq,Banana Island Ikoyi Lagos,₦,"700,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
234,Residential/commercial Land For Sale!!!,Gerard Road Ikoyi Lagos,₦,"680,000,000",0,0,0, beds, baths, Toilets,Other Ikoyi
235,1135 Sqm Land,Banana Island Ikoyi Lagos,₦,"1,150,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
236,3 Bedroom Apartment,Ikoyi Lagos,₦,"180,000,000",0,0,0,3 beds,3 baths,4 Toilets,Other Ikoyi
237,5000sqm Fenced Land,Along Glover Road Old Ikoyi Ikoyi Lagos,₦,"5,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
238,Luxury 3 Bedroom Apartments With A Room Servant Quarter,"Gerrard Road, Mason Apartments Old Ikoyi Ikoyi Lagos",₦,"140,000,000",1,1,0,3 beds,4 baths,4 Toilets,Old Ikoyi
239,6 Bedroom Fully Detached Duplex, Banana Island Ikoyi Lagos,₦,"750,000,000",0,0,0,6 beds,7 baths,7 Toilets,Banana Island
240,4 Bedroom Townhouse,Ikoyi Lagos,₦,"420,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
241,6 Bedrooms Detached Duplex,Bourdillon Street Bourdillon Ikoyi Lagos,₦,"950,000,000",0,1,0,6 beds,6 baths,8 Toilets,Other Ikoyi
242,2 Storey Furnished Guesthouse,Ikoyi Lagos,$,"14,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
243,Executive New 5 Bedroom Terrace,Banana Island Ikoyi Lagos,₦,"680,000,000",1,1,0,5 beds,5 baths,6 Toilets,Banana Island
244,3 Bedroom Apartment,Ikoyi Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
245,Newly Built Serviced 5 Bedroom Semi Detached Duplex,Within Banana Island Estate Banana Island Ikoyi Lagos,₦,"750,000,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
246,Newly Built Serviced 4 Bedroom Terraced Duplex,Within Banana Island Estate Banana Island Ikoyi Lagos,₦,"700,000,000",0,0,0,4 beds,4 baths,6 Toilets,Banana Island
247,New Unit Of 4 Bedroom Serviced Apartment With Bq,Alexandra Road Ikoyi Lagos,₦,"230,000,000",1,1,0,4 beds,5 baths,5 Toilets,Other Ikoyi
248,"A Newly Built & Tastefully Finished Luxury Well Finished 4units Of 4bedroom Terrace Duplexes + A Penthouse,a Room Bq & A Study For Sale!!!",Banana Island Ikoyi Lagos,₦,"750,000,000",1,1,1,5 beds,5 baths,5 Toilets,Banana Island
249,A Newly Built & Tastefully Finished Luxury 5bedroom Fully Detached Duplex On 2floors +2rooms Bq For Sale!!!,Banana Island Ikoyi Lagos,₦,"900,000,000",1,1,1,5 beds,5 baths,5 Toilets,Banana Island
250,6 Bedroom House,Ikoyi Lagos,$,"5,000,000",0,1,0,6 beds,0 baths,0 Toilets,Other Ikoyi
251,6 Bedroom Detached Duplex,Old Ikoyi Ikoyi Lagos,₦,"2,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
252,Residential Plot Of Land,Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
253,2008sqm Mixed Used Property,Directly On Milverton Road Old Ikoyi Ikoyi Lagos,₦,"1,365,440,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
254,900 Sqm Land,Osborne Phase 2 Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
255,"1,700sqms Land",Mojisola Onikoyi Estate Ikoyi Lagos,₦,"1,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Onikoyi
256,570.473sqns Land,Banana Island Ikoyi Lagos,₦,"7,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
257,Land,Royal Palm Drive Osborne Phase 2 Ikoyi Osborne Foreshore Estate Ikoyi Lagos,₦,"350,000,000",1,0,0,0 beds,0 baths,0 Toilets,Foreshore
258,3 Bedroom Apartment With Bq,Ikoyi S.w Ikoyi Lagos,₦,"170,000,000",0,0,0,3 beds,0 baths,0 Toilets,Other Ikoyi
259,Newly Built 5 Bedroom Detached,Ikoyi Ikoyi Lagos,₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
260,5 Bedroom Fully Detached Duplex,Ikoyi Lagos,₦,"955,000,000",0,0,0,5 beds,0 baths,0 Toilets,Other Ikoyi
261,Serviced 4 Bedroom Terrace Duplex,Ikoyi Lagos,₦,"210,000,000",1,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
262,4 Bedroom Apartment,Ikoyi Lagos,₦,"250,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
263,2 Bedroom Luxury Apartment,Ikoyi Lagos,₦,"185,000,000",0,0,0,2 beds,0 baths,0 Toilets,Other Ikoyi
264,Land,Ikoyi Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
265,3 Units Of Abandoned 12 Floors,Off 2nd Avenue Ikoyi Lagos,₦,"12,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Ikoyi
266,Superbly Finished Automated 5 Bed Fully Detached House,Old Ikoyi Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,6 Toilets,Old Ikoyi
267,Land,"Alexander Road, Old Ikoyi Ikoyi Lagos",₦,"2,350,000,000",0,0,0, beds, baths, Toilets,Old Ikoyi
268,Luxury 6 Bedroom House + Elevator,Banana Island Estate Banana Island Ikoyi Lagos,₦,"750,000,000",0,1,0,6 beds,6 baths,7 Toilets,Banana Island
269,Ocean View Elegant 5 Bedroom Fully Detached House With Swimming Pool,Ikoyi Lagos,₦,"1,600,000,000",0,1,0,6 beds, baths, Toilets,Other Ikoyi
270,Brand New 3 Bedroom Flat With A Bq;,Off Banana Island Road Ikoyi Lagos,₦,"180,000,000",0,1,0,3 beds,3 baths,4 Toilets,Banana Island
271,Brand New 4 Bedroom Maisonette;,Parkview Ikoyi Lagos,₦,"180,000,000",0,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
272,Brand New & Smart 5 Bedroom Fully Detached Duplex With Bq;,Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds,5 baths,6 Toilets,Other Ikoyi
273,Brand New 3 Bedroom Flat With A Bq;,Banana Island Ikoyi Lagos,₦,"380,000,000",0,1,0,3 beds,3 baths,4 Toilets,Banana Island
274,Newly Built 5 Bedroom Detached House + Bq,Old Ikoyi Ikoyi Lagos,₦,"650,000,000",1,1,0,5 beds,5 baths,6 Toilets,Old Ikoyi
275,5 Bedroom Automated Maisonette;,Ikoyi Lagos,$,"2,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Ikoyi
276,3 Bedroom Apartment With Bq,Located In A Safe And Secure Environment Chevron Ikoyi S.w Ikoyi Lagos,₦,"200,000,000",1,0,0,3 beds,0 baths,0 Toilets,Other Ikoyi
277,Spacious 4 Bedroom Flat With A Bq;,Banana Island Ikoyi Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,5 Toilets,Banana Island
278,Direct Cash Ready Buyers Only Newly Built 5 Bed Maisonette On 2 Floors + Pool,Banana Island Estate Banana Island Ikoyi Lagos,₦,"500,000,000",1,1,0,5 beds,5 baths,6 Toilets,Banana Island
279,Brand New Exquisitely Finished 4 Bedroom (corner Unit),Banana Island Ikoyi Lagos,₦,"600,000,000",1,1,0,4 beds,4 baths,5 Toilets,Banana Island
280,Luxury 5 Bedroom Penthouse With Excellent Facilities,Ikoyi Lagos,₦,"400,000,000",0,0,1,5 beds,5 baths,6 Toilets,Other Ikoyi
281,Prince Ademola Osinuga Exclusive! Reasonably Priced Newly Built 4 Bedroom Semi Detached House In Parkview @n280m!,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"280,000,000",0,1,0,4 beds,4 baths,5 Toilets,Parkview
282,Brand Bew 5 Bedroom Penthouse With A Bq;,Off Banana Island Road Ikoyi Lagos,$,"1,500,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
283,Superb Luxury 5 Bedroom Fully Detached Duplex With Swimming Pool,In A Serene Neighborhood Old Ikoyi Ikoyi Lagos,₦,"850,000,000",0,1,0,5 beds,5 baths,6 Toilets,Old Ikoyi
284,Contemporary 5 Bedroom Detached House With Boys Quarter,Onikoyi Road Ikoyi Lagos,₦,"380,000,000",0,1,0,5 beds,6 baths,7 Toilets,Onikoyi
285,Newly Built 5 Bedroom Fully Detached House + Bq,Off Banana Island Road Mojisola Onikoyi Estate Ikoyi Lagos,₦,"430,000,000",0,1,0,5 beds,5 baths,6 Toilets,Onikoyi
286,Fresh / Newly Built 5 Bedroom Fully Detached House + Swimming Pool + Elevator + 2bq Etc In Banana Island Estate @n1.7b,Banana Island Estate Banana Island Ikoyi Lagos,₦,"1,600,000,000",0,1,0,5 beds,5 baths,6 Toilets,Banana Island
287,Luxurious 5bedroom Fully Detached House,Parkview Estate Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds,5 baths,6 Toilets,Parkview
288,Well Built Luxury 3 Bedroom Apartment + Bq + Pool + Gym,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"280,000,000",1,0,0,3 beds,3 baths,4 Toilets,Old Ikoyi
289,One Of The Best Investment Deals In The Market! Top Floor 4 Bedroom Apartment + Bq Etc @n300m,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"300,000,000",1,0,0,4 beds,4 baths,5 Toilets,Old Ikoyi
290,Newly Built 5 Bedroom Fully Detached House + Bq,Off Onikoyi Road Ikoyi Mojisola Onikoyi Estate Ikoyi Lagos,₦,"650,000,000",0,1,0,5 beds,5 baths,6 Toilets,Onikoyi
291,Well Priced 6 Bedroom Terrace House + Bq+pool,Banana Island Estate Banana Island Ikoyi Lagos,$,"1,400,000",1,1,0,6 beds,6 baths,7 Toilets,Banana Island
292,Direct Cash Clients Only New 5 Bedroom Semi Detached House + Bq Etc In A Mini Estate Within Banana Island Estate @n600m,Banana Island Estate Banana Island Ikoyi Lagos,₦,"600,000,000",0,1,0,5 beds,5 baths,6 Toilets,Banana Island
293,Luxury Semi Detached 5 Bedroom House + Bq,Banana Island Ikoyi Lagos,₦,"650,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
294,Luxury 4 Bedroom Apartment +bq+pool+elevators,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"160,000,000",1,0,0,4 beds,4 baths,5 Toilets,Old Ikoyi
295,Newly Built 4 Bedroom Semi Detached House +massive Rooftop,Parkview Estate Ikoyi Lagos,₦,"280,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
296,Fenced And Gated 2storey Building On A Land Measuring 484sqyrds,Norman Williams Awolowo Road Ikoyi Lagos,₦,"290,000,000",0,0,0, beds, baths, Toilets,Other Ikoyi
297,Luxury 4 Bedroom Terrace Duplex With Bq And Swimming Pool,In A Premium Neighborhood Ikoyi Lagos,₦,"700,000,000",0,1,0,4 beds,4 baths,5 Toilets,Other Ikoyi
298,Block Of 8 (nos) 4 Bedrooms Luxury Flats,Hameed Kasumu Street Ikoyi Lagos,₦,"1,950,000,000",1,0,0,4 beds,4 baths,5 Toilets,Other Ikoyi
299,Waterfront Fully Detached 4 Bedroom House,Central Ikoyi Old Ikoyi Ikoyi Lagos,₦,"500,000,000",0,1,0,4 beds,4 baths,0 Toilets,Old Ikoyi
300,Newly Built 6 Bedroom Fully Detached Villa,Ikoyi Ikoyi Lagos,$,"5,000,000",0,1,0,6 beds,6 baths,7 Toilets,Other Ikoyi
301,Waterfront 3 Bedroom Apartment +bq,Banana Island Estate Banana Island Ikoyi Lagos,₦,"400,000,000",0,0,0,0 beds,0 baths,0 Toilets,Banana Island
302,Exquisitely Finished 5 Bedroom Detached Duplex With Ample Parking & Swimming Pool,Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
303,Newly Built 3 Bedroom Apartment,Off Onikoyi Road Ikoyi Ikoyi Lagos,₦,"225,000,000",1,0,0,3 beds,3 baths,4 Toilets,Other Ikoyi
304,Brand New 4 Bedroom Maisonette With A Bq;,Banana Island Ikoyi Lagos,₦,"490,000,000",0,1,0,4 beds,4 baths,5 Toilets,Banana Island
305,Newly Built 4 Bedroom Semi Detached House,Parkview Estate Ikoyi Lagos,₦,"280,000,000",0,1,0,4 beds,4 baths,5 Toilets,Parkview
306,Newly Built 3 Bedrooms Flat,Old Ikoyi Ikoyi Lagos,₦,"130,000,000",1,1,0,3 beds,3 baths,4 Toilets,Old Ikoyi
307,Luxury Waterfront 3 Bedroom Apartment + Bq,Banana Island Road Mojisola Onikoyi Estate Ikoyi Lagos,₦,"200,000,000",1,0,0,3 beds,3 baths,4 Toilets,Onikoyi
308,Executive Elegant Brand New Royal 5 Bedroom Fully Detached Duplex With Bq And Swimming Pool For Sale,Ikoyi Banana Island Ikoyi Lagos,₦,"1,500,000,000",0,1,0,5 beds,5 baths,6 Toilets,Banana Island
309,Newly Built 4 Bedroom Semi Detached House + Bq,Banana Island Estate Banana Island Ikoyi Lagos,₦,"500,000,000",0,1,0,4 beds,4 baths,5 Toilets,Banana Island
310,Newly Built 6 Bedroom Fully Detached House,Banana Island Ikoyi Lagos,₦,"650,000,000",1,1,1,6 beds,6 baths,7 Toilets,Banana Island
311,Newly Built 5 Bedroom Semi Detached With Excellent Facilities,Banana Island Ikoyi Lagos,₦,"1,200,000,000",0,0,0,5 beds,5 baths,6 Toilets,Banana Island
312,Well Sized & Reasonably Priced 4 Bedroom Fully Detached House,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"370,000,000",0,0,0,4 beds,4 baths,5 Toilets,Parkview
313,Fully Detached 4 Bedroom House + Bq @n750m,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"750,000,000",0,0,0,4 beds,4 baths,5 Toilets,Old Ikoyi
314,Newly Built 4 Bedroom Semi Detached Terrace House + Bq,"Banana Island Estate, Banana Island Ikoyi Lagos",₦,"500,000,000",1,1,0,4 beds,4 baths,5 Toilets,Banana Island
315,Newly Built & Strategically Located 4 Bedroom Maisonette On 2 Floors+bq,Old Ikoyi Old Ikoyi Ikoyi Lagos,₦,"350,000,000",1,1,0,4 beds,4 baths,5 Toilets,Old Ikoyi
316,"4,200m2 Waterfront Land",Osborne Foreshore Estate Ikoyi Lagos,₦,"1,800,000,000",0,0,0,0 beds,0 baths,0 Toilets,Foreshore
317,"Strategic Waterfront Land With Jetty Measuring Approximately 2,700m² (video Available On Request)","Alexander Road By The Lekki Bridge Roundabout, Ikoyi Lagos",₦,"2,300,000,000",0,0,0, beds, baths, Toilets,Other Ikoyi
318,Executive Royalty Spacious 5 Bedroom Fully Detached Duplex With 2 Room Bq And Swimming Pool,Banana Island Road Banana Island Ikoyi Lagos,₦,"800,000,000",0,1,0,5 beds,5 baths,6 Toilets,Banana Island
319,Luxury 4 Bedroom Detached Duplex With Bq;,Ikoyi Lagos,₦,"350,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Ikoyi
320,Newly Built & Affordable 3 Bedroom Apartment +bq,Parkview Estate Old Ikoyi Ikoyi Lagos,₦,"112,000,000",1,1,0,3 beds,3 baths,4 Toilets,Old Ikoyi
321,Direct Cash Ready Buyers Newly Built Luxury 3 Bedroom Apartment + Elevator + Bq In A Mini Estate Within Ikoyi @n122m,Ikoyi Ikoyi Lagos,₦,"122,000,000",1,1,1,3 beds,3 baths,4 Toilets,Other Ikoyi
322,Well Furnished 2 Bedroom Flat, Banana Island Ikoyi Lagos,₦,"150,000,000",0,0,1,2 beds,2 baths,3 Toilets,Banana Island
323,5 Bedroom Fully Detached House,Old Ikoyi Ikoyi Lagos,₦,"950,000,000",0,1,0,5 beds,5 baths,6 Toilets,Old Ikoyi
324,Land,"Mekuwen Street, Old Ikoyi Ikoyi Lagos",₦,"1,575,000,000",0,0,0,0 beds,0 baths,0 Toilets,Old Ikoyi
325,Well Built 5 Bedroom Fully Detached House + Bq,Parkview Estate Parkview Estate Ikoyi Lagos,₦,"370,000,000",0,1,0,5 beds,5 baths,6 Toilets,Parkview
