Column1,Title,Location,Currency,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Neighborhood
3756,Office Building,"Adetokunbo Ademola Street, Off Ozumba Mbadiwe Ademola Adetokunbo Victoria Island Lagos",$,"40,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3757,5 Bedroom Semi Detached House, Oniru Victoria Island Lagos,₦,"190,000,000",0,0,0,5 beds,0 baths,0 Toilets,Oniru
3758,Luxuriously Built 4 Bedroom Terrace House, Oniru Victoria Island Lagos,₦,"105,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
3759,New 3 Bedroom Serviced Flat With Bq,Oniru Estate Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,4 Toilets,Other Victoria Island
3760,"Block Of 1, 2 & 3 Bedroom Flats", Victoria Island Lagos,₦,"55,000,000",0,0,0,2 beds,0 baths,0 Toilets,Other Victoria Island
3761,4 Bedroom Flat With Bq, Oniru Victoria Island Lagos,₦,"78,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
3762,Office Complex,Akin Adesola Akin Adesola Victoria Island Lagos,₦,"5,000,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3763,4 Bedroom Terrace House With Bq, Oniru Victoria Island Lagos,₦,"85,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
3764,4 Bedroom Terraced Duplex For Sale, Oniru Victoria Island Lagos,₦,"85,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
3765,4 Bedroom Semi Detached Duplex,  Oniru Victoria Island Lagos,₦,"130,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
3766,4 Bedroom Terraced Duplex, Oniru Victoria Island Lagos,₦,"140,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
3767,3 Bedroom Flat," 1, Sogbesan Close, Oniru Victoria Island Lagos",₦,"80,000,000",0,0,0,3 beds,3 baths,4 Toilets,Oniru
3768,"Functional 5 Star Hotel For Sale Location: Along Victoria Island, Lagos",Victoria Island Ligali Ayorinde Victoria Island Lagos,$,"250,000,000",0,0,0,10 beds,10 baths,10 Toilets,Other Victoria Island
3769,5 Bedroom Detached Duplex, Oniru Victoria Island Lagos,₦,"150,000,000",0,0,0,5 beds,5 baths,5 Toilets,Oniru
3770,Massive 4bedroom Terrace Duplex,At Oniru/vi Lagos Victoria Island Extension Victoria Island Lagos,₦,"80,000,000",0,0,0,4 beds,4 baths,5 Toilets,Victoria Island Extension
3771,Land For Jv,Off Hamadu Bello Way Ahmadu Bello Way Victoria Island Lagos,₦,"960,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3772,7 Beds Detach House,Vi Adeola Odeku Victoria Island Lagos,₦,"900,000,000",0,0,0,7 beds,7 baths,8 Toilets,Waziri Adeola Odeku
3773,2 Bedroom Flat," eko Atlantic City, Eko Atlantic Victoria Island Lagos",₦,"650,000",0,0,0,2 beds,3 baths,3 Toilets,Other Victoria Island
3774,4 Bedroom Detached Duplex,  Victoria Island Lagos,₦,"210,000,000",0,0,0,4 beds,5 baths,5 Toilets,Other Victoria Island
3775,Luxury 3 Bedroom Apartment With Excellent Facilities And Bq,"1, Sogbesan Close, Oniru Oniru Victoria Island Lagos",₦,"80,000,000",1,1,1,3 beds,3 baths,4 Toilets,Oniru
3776,Brand New 3 Bedroom Flat,Oniru Victoria Island Extension Victoria Island Lagos,₦,"75,000,000",0,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3777,Fed. C Of O,Lekki Epe Expressway By Oriental Hotels Victoria Island Extension Victoria Island Lagos,₦,"850,000,000",0,0,0, beds, baths, Toilets,Victoria Island Extension
3778,Office Building,"Adetokunbo Ademola Street, Off Ozumba Mbadiwe Victoria Island Lagos",$,"40,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3779,2000sqm Of Land For Sale,Off Kofo Abayomi Street Victoria Island Lagos,₦,"500,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3780,Land,"Atlantic View Estate, Oniru Victoria Island Lagos",₦,"150,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
3781,Fenced Land For Sale,Sinari Darinjo Victoria Island Lagos,₦,"600,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3782,13 Room Hotel, Victoria Island Lagos,₦,"300,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3783,2500sqm Of Land For Sale At Victoria Island,Kofo Abayomi Street Victoria Island Lagos,₦,"1,000,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3784,4800sqm Of Land For Sale At Victoria Island,Adeleke Adedoyin Street Victoria Island Lagos,₦,"2,200,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3785,1800sqm Of Land At Victoria Island,"Vi , Lagos . Victoria Island Lagos",₦,"55,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3786,Land For Sale At Victoria Island,"Vi , Lagos . Victoria Island Lagos",₦,"250,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3787,5 Bedroom Terrace For Sale At Victoria Island,Beside 4 Point Sheraton Hotel Victoria Island Lagos,₦,"120,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3788,Office Building For Sale,Olosa Str Tiamiyu Savage Victoria Island Lagos,₦,"2,000,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3789,"5 Story Building Of Superbly Finished 3bedrooms Flat,+bq, All Rooms Ensuit,",Adeola Odeku Adeola Odeku Victoria Island Lagos,₦,"270,000,000",0,1,0,3 beds,3 baths,3 Toilets,Waziri Adeola Odeku
3790,Four (4) Bedroom Terrace House, Oniru Victoria Island Lagos,₦,"105,000,000",0,0,0,4 beds,0 baths,0 Toilets,Oniru
3791,The Pacific Lagos 1 & 2 Bedroom In A Luxury Apartment In Vi,#20 Ozumba Mbadiwe Street Kofo Abayomi Victoria Island Lagos,₦,"25,000,000",0,1,0,1 beds,1 baths,2 Toilets,Other Victoria Island
3792,5 Bedroom Detached House With 2rooms Bq,Adeleke Adedoyin Street Off Kofo Abayomi Victoria Island Lagos,₦,"500,000,000",0,0,0,5 beds,0 baths,0 Toilets,Other Victoria Island
3793,Exquisitely Finished And Fully Serviced 3 Bedroom Flat,Palace Street Oniru Victoria Island Lagos,₦,"70,000,000",1,1,0,3 beds,3 baths,4 Toilets,Oniru
3794,4 Bedroom Terrace Duplex,"Ihuntanyi Street, Off Palace Road, Oniru Victoria Island Lagos",₦,"90,000,000",1,1,0,4 beds,4 baths,5 Toilets,Oniru
3795,2500sqm With Demolishable Old Structure,Kofo Abayomi Area Kofo Abayomi Victoria Island Lagos,₦,"700,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3796,4 Bedroom Duplex,Ligali Ligali Ayorinde Victoria Island Lagos,₦,"1,223,344,555",0,0,0,4 beds,5 baths,5 Toilets,Other Victoria Island
3797,Well Finished 4 Bedroom Twin Duplexes,Lasode Crescent Off Ozumba Mbadiwe Avenue Victoria Island Victoria Island Lagos,₦,"550,000,000",0,1,0,4 beds,4 baths,5 Toilets,Other Victoria Island
3798,5 Bedroom Detached House,Balarabe Musa Crescent 1004 Victoria Island Lagos,₦,"500,000,000",0,0,0,5 beds,0 baths,5 Toilets,Other Victoria Island
3799,World Class 1&2 Bedroom Apartments With Penthouse Suites,Ozumba Mbadiwe Avenue Kofo Abayomi Victoria Island Lagos,₦,"120,000,000",1,1,0,1 beds,1 baths,2 Toilets,Other Victoria Island
3800,3 Bedroom Terrace Duplex,"Emerald Court, Dideolu Estate Victoria Island Extension Victoria Island Lagos",₦,"75,000,000",1,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3801,4 Bedroom Terraced Duplex, Oniru Victoria Island Lagos,₦,"90,000,000",0,0,0,4 beds,0 baths,5 Toilets,Oniru
3802,Luxury 4 Bedroom Terrace Duplex With 1 Room Bq,. Oniru Victoria Island Lagos,₦,"90,000,000",0,1,0,4 beds,4 baths,4 Toilets,Oniru
3803,"1,700sqm Land For Mixed Developement","Off Palace Way, Victoria Island Victoria Island Lagos",₦,"230,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3804,4 Bedroom Terraced Duplex With Bq,Off Palace Way Victoria Island Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Victoria Island
3805,Tastefully Finished 3 Bedroom Apartment,1004 Estate 1004 Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,3 Toilets,Other Victoria Island
3806,4 Bedroom Terrace Duplex,Oniru Victoria Island Extension Victoria Island Lagos,₦,"90,000,000",0,0,0,4 beds,4 baths,5 Toilets,Victoria Island Extension
3807,3 Bedroom Flat,Odudu Eleyiwo Road Ahmadu Bello Way Victoria Island Lagos,₦,"60,000,000",0,0,0,3 beds,3 baths,4 Toilets,Other Victoria Island
3808,Mixed Use Land,Off Ligali Ayorinde Victoria Island Lagos,₦,"295,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3809,4 Bedroom Detached Duplex With Bq,. Oniru Victoria Island Lagos,₦,"88,000,000",0,0,0,4 beds,4 baths,4 Toilets,Oniru
3810,2 Bedroom Flat,Off Ligali Ayorinde Victoria Island Extension Victoria Island Lagos,₦,"120,000,000",0,0,0,2 beds,2 baths,3 Toilets,Victoria Island Extension
3811,2 Bedroom Flat,. Victoria Island Extension Victoria Island Lagos,₦,"120,000,000",0,0,0,2 beds,2 baths,3 Toilets,Victoria Island Extension
3812,5 Bedroom Semi Detached Duplex,Off Palace Road Oniru Victoria Island Lagos,₦,"160,000,000",0,0,0,5 beds,5 baths,6 Toilets,Oniru
3813,3 Bedroom Flat For Sale,  Oniru Victoria Island Lagos,₦,"38,000,000",0,0,0,3 beds,3 baths,3 Toilets,Oniru
3814,4 Bedroom Terraced Duplex With Bq,Off Palace Road Oniru Victoria Island Lagos,₦,"6,000,000",0,0,0,4 beds,5 baths,5 Toilets,Oniru
3815,Serviced 5 Bedroom Terraced Duplex With Swimming Pool & Gym,Oniru Victoria Island Lagos,₦,"155,000,000",0,0,0,5 beds,6 baths,6 Toilets,Oniru
3816,Serviced 3 Bedroom Flat,1004 Victoria Island Lagos,₦,"60,000,000",0,0,0,3 beds,2 baths,3 Toilets,Other Victoria Island
3817,"2 Wings Of 5 Bedroom Detached Duplex With C Of O On 500 Sqm Off Adeola Odeku, Victoria Island",Off Adeola Odeku Victoria Island Lagos,₦,"400,000,000",0,0,0,5 beds,5 baths,6 Toilets,Waziri Adeola Odeku
3818,5 Bedroom Semi Detached Duplex For Sale, Oniru Victoria Island Lagos,₦,"155,000,000",0,0,0,5 beds,0 baths,0 Toilets,Oniru
3819,3 Bedroom Flat,Off Akiogun Road Victoria Island Extension Victoria Island Lagos,₦,"700,000,000",0,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3820,4 Bedroom House For Sale,  Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,5 baths,5 Toilets,Victoria Island Extension
3821,5 Bedroom Detached Duplex," adeleke Adedoyin, Victoria Island Lagos",₦,"900,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
3822,Brand New Tastefully Finished 4 Bedroom Terraced Duplex,Oniru; Victoria Island Lagos,₦,"95,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
3823,4 Bedroom Flat,"Mabogunje Street, Oniru Victoria Island Lagos",₦,"45,000,000",0,0,0,4 beds,3 baths,4 Toilets,Oniru
3824,5 Bedroom Detached House With A 2 Room Boy’s Quarter On 1600sqm,"10a. Aj Marinho Drive, Victoria Island, Lagos. Ademola Adetokunbo Victoria Island Lagos",₦,"350,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
3825,4 Bedroom Detached House With A 2 Room Boy’s Quarter On 1000sqm,"40 Balarabe Musa Crescent, Victoria Island, Lagos 1004 Victoria Island Lagos",₦,"350,000,000",0,0,0,4 beds,4 baths,5 Toilets,Other Victoria Island
3826,4400 Sqm Land,. Adeola Odeku Victoria Island Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Waziri Adeola Odeku
3827,2500 Sqm Land With Dilapidated Detached House,Adeleke Adedoyin Kofo Abayomi Victoria Island Lagos,₦,"670,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3828,4 Bedroom Detached House On 750 Sqm,Adeleke Adedoyin Victoria Island Victoria Island Lagos,₦,"260,000,000",0,0,0,4 beds,5 baths,4 Toilets,Other Victoria Island
3829,Detached House On 950sqm,Sir Manual Street Victoria Island Extension Victoria Island Lagos,₦,"300,000,000",0,0,0,4 beds,4 baths,4 Toilets,Victoria Island Extension
3830,3 Bedroom Luxury Apartment,Coperation Drive Victoria Island Extension Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3831,Off Plan |3 Bedroom Luxury Apartment | Serviced,Musa Yaradua Victoria Island Lagos,₦,"100,000,000",0,0,0,3 beds,3 baths,4 Toilets,Other Victoria Island
3832,Privately Gated Luxury 4 Bedroom Semi Detached Duplex,Oniru Victoria Island Extension Victoria Island Lagos,₦,"100,000,000",0,0,0,4 beds,4 baths,5 Toilets,Victoria Island Extension
3833,3 Bedroom Flat In Victoria Island,Oniru Victoria Island Extension Victoria Island Lagos,₦,"75,000,000",0,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3834,Luxury 4 Bedroom Semi Detached Corner Piece Apartment,Off Market Road Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets,Victoria Island Extension
3835,Off Plan |4 Bedroom Terrace Duplex | Serviced,Oniru Victoria Island Extension Victoria Island Lagos,₦,"110,000,000",0,0,0,4 beds,4 baths,5 Toilets,Victoria Island Extension
3836,3 Bedroom Luxury Apartment,Water Coperation Road Victoria Island Extension Victoria Island Lagos,₦,"68,000,000",0,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3837,1 Bedroom Luxury Apartments Tailored To Your Highest Standard,"Olosa Street, Opposite Eko Hotels & Suites, Off Adetokunbo Ademola Road Victoria Island Lagos",₦,"45,000,000",0,0,0,1 beds,1 baths,2 Toilets,Other Victoria Island
3838,Now Selling | 4 Bedroom Villa Apartment | Fully Serviced,Off Adeola Odeku Victoria Island Lagos,₦,"250,000,000",0,0,0,4 beds,4 baths,5 Toilets,Waziri Adeola Odeku
3839,Luxurious Shopping Mall, Ligali Ayorinde Victoria Island Lagos,₦,"400,000,000",0,0,0,10 beds,10 baths,10 Toilets,Other Victoria Island
3840,Own A Unit | 3 Bedroom Luxury Apartment In Victoria Island,Off Palace Road Victoria Island Extension Victoria Island Lagos,₦,"75,000,000",0,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3841,14 Units Of 3 Bedroom Flats And 4 Bendroom Penthouse,Oniru Victoria Island Extension Victoria Island Lagos,₦,"900,000,000",0,0,0,10 beds,10 baths,10 Toilets,Victoria Island Extension
3842,Now Selling | 4 Bedroom Penthouse With Dedicated Elevator | Fully Serviced,Off Adeola Odeku Victoria Island Lagos,₦,"450,000,000",0,0,0,4 beds,4 baths,5 Toilets,Waziri Adeola Odeku
3843,4 Bedroom Luxury Penthouse,Off Palace Road Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",0,0,0,4 beds,4 baths,5 Toilets,Victoria Island Extension
3844,1 Bedroom Luxury Apartment,Water Coperation Road Victoria Island Extension Victoria Island Lagos,₦,"37,000,000",0,0,0,1 beds,1 baths,2 Toilets,Victoria Island Extension
3845,Office Building,Olosa Ademola Adetokunbo Victoria Island Lagos,₦,"1,900,000,000",0,0,0, beds, baths, Toilets,Other Victoria Island
3846,"New, Well Built, Fully Equipped Purpose Built Office Space",Adetokunboh Ademola Street Off Ozumba Mbadiwe; Victoria Island Lagos,₦,"40,000,000",0,1,1,0 beds,0 baths,0 Toilets,Other Victoria Island
3847,6 Bedroom Semi Detached Duplex,Off Ajose Adeogun Victoria Island Lagos,₦,"9,000,000",0,1,1,6 beds,6 baths,7 Toilets,Other Victoria Island
3848,3 Bedroom Flat,. Akin Olugbade Victoria Island Lagos,₦,"270,000,000",0,0,1,3 beds,3 baths,4 Toilets,Other Victoria Island
3849,Mixed Use Land," waziri Ibrahim Crescent, Victoria Island Lagos",₦,"360,000,000",0,0,0,0 beds,0 baths, Toilets,Other Victoria Island
3850,Office Space On 863 Sqm,"Off Adeyemo Alakija; Victoria Island Extension, Victoria Island Lagos",₦,"400,000,000",0,0,0,0 beds,0 baths, Toilets,Victoria Island Extension
3851,Commercial Land,. Ligali Ayorinde Victoria Island Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3852,Land,. Ligali Ayorinde Victoria Island Lagos,₦,"600,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3853,4 Bedroom Terraced Duplex,Oniru; Victoria Island Lagos,₦,"80,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
3854,5 Bedroom Semi Detached Duplex,. Victoria Island Lagos,₦,"165,000,000",0,1,1,5 beds,5 baths,6 Toilets,Other Victoria Island
3855,2 Bedroom Flat," eko Pearl, Eko Atlantic Victoria Island Lagos",₦,"710,000",0,0,0,2 beds,2 baths,0 Toilets,Other Victoria Island
3856,4 Bedroom Terraced Duplex With 2 Rooms Servant Quarters,"Ibile Street Off Palace Road; Oniru, Victoria Island Lagos",₦,"60,000,000",0,0,0,4 beds,5 baths,5 Toilets,Oniru
3857,Commercial 5 Floors Office Building,Adeyemo Alakija; Victoria Island Lagos,₦,"2,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3858,Land,Oniru Victoria Island Lagos,₦,"1,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
3859,Land,. Tiamiyu Savage Victoria Island Lagos,₦,"420,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3860,3 Bedroom Flat,Dideolu Estate Victoria Island Extension Victoria Island Lagos,₦,"4,000,000",0,0,1,3 beds,3 baths,4 Toilets,Victoria Island Extension
3861,3 Bedroom Block Of Flats + Bq With Swimming Pool,Oniru; Victoria Island Lagos,₦,"700,000,000",0,0,0,3 beds,3 baths,3 Toilets,Oniru
3862,Luxury 3 Bedroom Flat With Bq,Oniru Victoria Island Extension Victoria Island Lagos,₦,"37,500,000",0,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3863,5 Bedroom Semi Detached Duplex,Oniru; Ademola Adetokunbo Victoria Island Lagos,₦,"135,000,000",0,0,0,5 beds,5 baths,6 Toilets,Other Victoria Island
3864,3305 Sqm Corner Piece Commercial Land,Victoria Island Extension; Muri Okunola / Ligali Ayorinde Victoria Island Lagos,₦,"750,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3865,4 Bedroom Terraced Duplex,Oniru; Victoria Island Lagos,₦,"70,000,000",0,0,0,4 beds,4 baths,5 Toilets,Oniru
3866,"The Empire Residences Ii, Luxury 3 Bedroom Plus Maid Room Development",Water Corporation Drive Victoria Island Extension Victoria Island Lagos,₦,"65,000,000",1,1,0,3 beds,4 baths,4 Toilets,Victoria Island Extension
3867,3 Bedrooms Apartment (off Plan),"Water Corporation Drive,off Ligali Ayorinde Ligali Ayorinde Victoria Island Lagos",₦,"75,000,000",0,1,0,3 beds,4 baths,4 Toilets,Other Victoria Island
3868,4 Bedroom Terraced Duplex, oniru Victoria Island Lagos,₦,"125,000,000",0,1,1,4 beds,4 baths,5 Toilets,Oniru
3869,2 Bedroom Flat," oniru, Victoria Island Lagos",₦,"50,000,000",0,0,0,2 beds,2 baths,0 Toilets,Oniru
3870,"10,000 Sqm Land",Oniru Victoria Island Lagos,₦,"25,000",0,0,0,0 beds,0 baths,0 Toilets,Oniru
3871,Serviced 1 Bedroom Apartments In Victoria Island,Water Corporation Drive Victoria Island Extension Victoria Island Lagos,₦,"38,000,000",1,1,0,1 beds,1 baths,2 Toilets,Victoria Island Extension
3872,5 Bedroom Detached Duplex,Vgc Victoria Island Lagos,₦,"190,000,000",0,0,0,5 beds,5 baths,0 Toilets,Other Victoria Island
3873,5 Bedroom Semi Detached Duplex," oniru, Victoria Island Lagos",₦,"175,000,000",0,0,0,5 beds,5 baths,0 Toilets,Oniru
3874,Mixed Use Land,Ajose Adeogun Victoria Island Extension Victoria Island Lagos,₦,"1,100,000,000",0,0,0,0 beds,0 baths,0 Toilets,Victoria Island Extension
3875,Hotel / Guest House, Victoria Island Lagos,₦,"34,000,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3876,3 Bedroom Block Of Flats,Water Corporation Road Victoria Island Extension Victoria Island Lagos,₦,"55,000,000",0,1,1,3 beds,4 baths,4 Toilets,Victoria Island Extension
3877,Office Space Of 8 Floors,Off Adeola Odeku Street Victoria Island Lagos,₦,"2,500,000,000",0,0,0,0 beds,0 baths,10 Toilets,Other Victoria Island
3878,Four Bedroom Terrace Duplex,Oniru Victoria Island Extension Victoria Island Lagos,₦,"85,000,000",0,1,0,4 beds,4 baths,5 Toilets,Victoria Island Extension
3879,"Newly Built, Fully Serviced 1 Bed Room Apartment",Water Corporation Drive Victoria Island Extension Victoria Island Lagos,₦,"38,000,000",1,1,0,1 beds,1 baths,2 Toilets,Victoria Island Extension
3880,4 Units Of Fully Serviced 1 Bedroom Apartments For Sale,Water Corporation Drive Victoria Island Extension Victoria Island Lagos,₦,"38,000,000",1,1,0,1 beds,1 baths,2 Toilets,Victoria Island Extension
3881,Brand New Luxurious 5 Bedroom Duplex,Oniru Victoria Island Lagos,₦,"120,000,000",0,1,0,5 beds,5 baths,5 Toilets,Oniru
3882,5 Bedroom Penthouse," onigbefon Street, Oniru, Victoria Island Lagos",₦,"150,000,000",0,0,0,5 beds,5 baths,0 Toilets,Oniru
3883,Office Space,. Victoria Island Extension Victoria Island Lagos,₦,"199,000,000",0,0,1,0 beds,0 baths,0 Toilets,Victoria Island Extension
3884,Exquisite Apartments,Palace Road Victoria Island Extension Victoria Island Lagos,₦,"60,000,000",1,1,0,4 beds,4 baths,5 Toilets,Victoria Island Extension
3885,4 Bedroom Terraced Duplex," oniru, Victoria Island Lagos",₦,"118,000,000",0,1,0,0 beds,0 baths,0 Toilets,Oniru
3886,Well Renovated 4 Bedroom Terrace Duplex.,. Victoria Island Lagos,₦,"40,000,000",0,1,1,4 beds,4 baths,4 Toilets,Other Victoria Island
3887,Newly Built 2 Bedroom Flat,Off Palace Road. Victoria Island Extension Victoria Island Lagos,₦,"55,000,000",0,1,0,2 beds,2 baths,2 Toilets,Victoria Island Extension
3888,8 Detached (standalone) Duplexes, Kofo Abayomi Victoria Island Lagos,₦,"1,800,000,000",0,0,0,3 beds,3 baths,4 Toilets,Other Victoria Island
3889,Luxury 4 Bedroom Terrace Duplex With One Bq,Off Ty Danjuma Street. Oniru Victoria Island Lagos,₦,"120,000,000",0,0,0,4 beds,4 baths,4 Toilets,Oniru
3890,Newly Built 12 Units Of Luxury 3 Bedroom Apartments With A Room Bq,Oniru Victoria Island Extension Victoria Island Lagos,₦,"85,000,000",1,1,1,3 beds,3 baths,4 Toilets,Victoria Island Extension
3891,A New Building Containing 8 Units Of Luxurious 3 Bedroom Flats With Bqs Each,Off Oniru Palace Road; Victoria Island Extension Victoria Island Lagos,₦,"850,000,000",0,1,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3892,4 Bedroom Luxury Terrace Duplex And A Room Bq,Oniru Victoria Island Extension Victoria Island Lagos,₦,"120,000,000",1,1,1,4 beds,4 baths,4 Toilets,Victoria Island Extension
3893,Luxury 4 Bedroom Maisonnette,Off Ajose Adeogun Ademola Adetokunbo Victoria Island Lagos,₦,"150,000,000",1,1,0,4 beds,4 baths,5 Toilets,Other Victoria Island
3894,Luxury Apartments,Oniru Victoria Island Extension Victoria Island Lagos,₦,"80,000,000",0,0,1,4 beds,4 baths,4 Toilets,Victoria Island Extension
3895,4 Bedroom Terrace Duplex With A 1bq,Oniru Victoria Island Extension Victoria Island Lagos,₦,"120,000,000",0,0,0,4 beds,4 baths,4 Toilets,Victoria Island Extension
3896,8 Units Of 3 Bedroom Flat,Oniru Victoria Island Extension Victoria Island Lagos,₦,"700,000,000",0,0,0,3 beds,3 baths,3 Toilets,Victoria Island Extension
3897,Off Plan 5 Bedroom Semi Detached Duplex With 1bq,Oniru Victoria Island Extension Victoria Island Lagos,₦,"120,000,000",0,0,0,5 beds,5 baths,5 Toilets,Victoria Island Extension
3898,Beautifully Built 3 Bedroom Penthouse,Oniru Victoria Island Extension Victoria Island Lagos,₦,"100,000,000",0,0,0,3 beds,3 baths,3 Toilets,Victoria Island Extension
3899,3800sqm Plot Of Land,Oniru/maroko Victoria Island Extension Victoria Island Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Victoria Island Extension
3900,A Luxury 3 Bedroom Penthouse,Oniru/maroko Victoria Island Lagos,₦,"100,000,000",0,0,0,3 beds,3 baths,3 Toilets,Oniru
3901,A Luxury 3 Bedroom Apartment,Oniru/maroko Victoria Island Lagos,₦,"80,000,000",0,0,0,3 beds,3 baths,3 Toilets,Oniru
3902,3800sqm Plot Of Land,Oniru Victoria Island Extension Victoria Island Lagos,₦,"1,200,000,000",0,0,0,0 beds,0 baths,0 Toilets,Victoria Island Extension
3903,Luxury 7 Unit Of Executive 4 Bedroom Terrace Duplex With A Maid's Each( 3 Unit Left),Oniru Estate Oniru Victoria Island Lagos,₦,"115,000,000",0,0,0,4 beds,4 baths,4 Toilets,Oniru
3904,3 Bedroom Fully Detached Bungalow With Two Rooms Boys Quarter For Sale With Land Certificate,Off Ologun Agbaje Victoria Island Victoria Island Lagos,₦,"230,000,000",0,0,0,3 beds,4 baths,3 Toilets,Other Victoria Island
3905,Plot 1419 Idowu Taylor Street Off Engineering Close,Idowu Taylor Idowu Taylor Victoria Island Lagos,₦,"800,000,000",0,0,0,6 beds,3 baths,3 Toilets,Other Victoria Island
3906,3 Bedroom Apartment,Along Palace Road Oniru Victoria Island Extension Victoria Island Lagos,₦,"65,000,000",0,0,0,3 beds,4 baths,4 Toilets,Victoria Island Extension
3907,3 Bedroom Semi Detached Duplex With 1 Bq,"Lekki Right Hand Side, Oniru Victoria Island Extension Victoria Island Lagos",₦,"80,000,000",0,0,0,4 beds,4 baths,4 Toilets,Victoria Island Extension
3908,Beautifully Finished 4 Bedroom Terrace House,Oniru Victoria Island Extension Victoria Island Lagos,₦,"150,000,000",1,1,0,4 beds,4 baths,5 Toilets,Victoria Island Extension
3909,"1,346sqm Land",Ayorinde Vi Ligali Ayorinde Victoria Island Lagos,₦,"350,000,000",0,0,0,0 beds,0 baths,0 Toilets,Other Victoria Island
3910,Fully Serviced Luxury 3 Bedroom Apartment In Victoria Island,Oniru Estate Victoria Island Extension Victoria Island Lagos,₦,"70,000,000",0,0,0,3 beds,3 baths,4 Toilets,Victoria Island Extension
3911,Luxury Serviced 3 Bedroom Apartment In Victoria Island,Oniru Estate Victoria Island Extension Victoria Island Lagos,₦,"70,000,000",0,0,0,3 beds,3 baths,3 Toilets,Victoria Island Extension
3912,Comfort And Luxury 3 Bedrooms Elite Services Apartment,"Osu Badu Crescent, Behind Turkish Airline Airport West Accra Victoria Island Lagos",$,"400,000",0,0,0,3 beds,3 baths,4 Toilets,Other Victoria Island
3913,Executive 3 Bedroom Apartment With B/q,Vi Extension Ligali Ayorinde Victoria Island Lagos,₦,"85,000,000",0,0,0,3 beds,3 baths,4 Toilets,Other Victoria Island
